marca,precoComDesconto,precoSemDesconto,Condicao,tamanho_mapeado,Cores_Agrupadas
3852,27.8,139.0,0,5,18
1462,8.42,59.9,4,5,18
5814,17.38,79.0,4,5,10
1462,20000.0,15509.377945804938,4,5,3
322,52.5,189.99,4,5,17
2203,5000.0,15000.0,4,4,0
1890,24.23,109.9,0,5,14
1572,10000.0,30000.0,4,1,16
5378,121.85,549.9,0,1,5
1447,5000.0,11000.0,0,6,14
1065,10.0,29.9,0,6,1
6428,3000.0,12000.0,0,4,18
5378,3000.0,15509.377945804938,4,5,19
5688,10000.0,39000.0,0,5,14
3547,20000.0,69000.0,0,5,3
5371,9000.0,31000.0,4,5,2
2563,1800.0,3000.0,0,5,5
814,10.86,79.0,4,4,21
4920,35.68,379.9,0,1,21
1034,30.0,79.99,0,6,3
1608,12000.0,39000.0,0,5,14
109,30.0,99.99,4,1,5
343,60.0,300.0,0,5,18
5971,41.0,89.99,0,4,12
5809,12.0,39.99,0,6,21
4382,13.93,89.99,4,6,17
4085,30.0,134.0,4,5,20
6428,11.0,29.9,0,5,21
2383,29.7,99.0,4,6,18
2044,56.7,189.0,0,5,18
3852,9800.0,39000.0,0,3,22
2554,12500.0,34000.0,4,5,9
3949,3500.0,21000.0,0,4,12
458,9000.0,27000.0,0,5,19
2812,5.0,39.99,4,5,18
3804,4000.0,12000.0,4,5,18
3657,40.0,149.0,0,5,5
1277,18000.0,39000.0,0,5,14
3099,9000.0,27000.0,0,5,12
3657,9.0,55.99,0,5,12
1462,22.25,69.0,4,5,12
1741,6.9,69.0,4,6,18
5029,8000.0,38000.0,0,1,14
5588,9000.0,27000.0,1,5,3
2215,11.5,80.0,0,6,21
2223,19.0,39.99,4,5,5
4807,15.75,45.0,0,5,19
812,15.11,89.9,4,1,3
3265,20000.0,67000.0,4,5,9
5538,24000.0,67000.0,4,5,18
3657,32000.0,99000.0,0,5,18
4707,36.4,129.99,0,5,14
3476,7000.0,29000.0,0,4,5
1462,6000.0,18900.0,4,5,15
3657,12000.0,35000.0,4,5,18
935,12000.0,35000.0,0,4,14
406,7000.0,53000.0,0,5,6
4981,12000.0,39000.0,4,6,19
5319,19.5,89.9,0,6,14
6428,8000.0,21000.0,0,5,18
4085,1200.0,15509.377945804938,4,5,16
1741,12000.0,39000.0,4,5,9
4050,24000.0,88000.0,0,1,14
3324,7000.0,21000.0,4,5,2
2384,42.9,99.9,0,5,6
4168,44.75,179.0,4,4,22
327,27.8,139.0,4,4,18
3074,8000.0,24000.0,4,6,18
6428,10800.0,35000.0,4,4,15
432,8400.0,31000.0,1,5,18
2843,9500.0,33000.0,0,6,14
5963,13.49,89.9,4,5,1
322,37.9,69.99,4,4,9
2523,161.7,539.0,0,6,1
5222,28.6,89.9,4,5,18
6428,223.96,559.9,0,5,1
5319,11000.0,15509.377945804938,0,5,14
617,10080.0,37000.0,4,6,1
3852,84.0,279.99,0,5,18
1174,9500.0,28000.0,0,5,21
1280,37.0,169.0,0,4,14
5029,24.98,99.9,0,1,18
4355,14.9,39.99,0,4,18
6428,6000.0,18000.0,4,5,0
3324,1800.0,3000.0,0,5,19
2957,5000.0,16000.0,4,5,16
2399,14.97,49.9,0,4,19
3436,8000.0,31000.0,0,1,21
5245,10000.0,39000.0,4,5,2
1016,12.99,139.9,4,5,5
3324,14.98,59.9,4,1,19
3569,12000.0,93000.0,0,3,14
541,16.91,79.99,0,1,14
1472,14400.0,43000.0,0,4,14
6105,22.48,89.9,4,6,18
2127,69.9,330.0,4,6,22
59,3000.0,9900.0,4,1,5
540,11000.0,38500.0,0,6,1
6428,23.97,79.9,0,5,22
1477,10000.0,39000.0,4,5,16
5324,16.73,238.99,0,4,18
5035,34.9,119.0,0,5,14
2569,5950.0,21000.0,0,5,22
2337,49.99,179.99,0,1,5
1878,40.0,159.99,0,4,18
6428,15.0,49.99,4,4,12
3430,26.97,89.9,1,3,21
1113,14.18,119.99,0,6,22
2280,17.5,49.99,0,5,22
617,13.48,53.9,4,6,14
2127,12000.0,42000.0,4,1,14
565,25.0,69.9,4,5,10
6428,200.0,750.0,0,1,18
3324,4000.0,10000.0,0,5,5
6025,12900.0,43000.0,0,1,19
6428,1800.0,3500.0,4,4,22
1462,8000.0,32000.0,4,6,2
319,20000.0,56000.0,0,5,0
6428,16150.0,15509.377945804938,4,5,18
5319,32.9,109.9,0,6,21
5385,16000.0,48900.0,0,4,1
4180,25.9,79.9,0,6,18
4085,5000.0,11000.0,2,5,18
5461,50.0,164.0,0,5,18
4958,7000.0,28000.0,0,5,12
1328,11.67,38.9,4,5,9
1998,20.0,49.99,0,4,18
6172,3600.0,13000.0,0,5,14
2002,26.9,89.9,0,5,18
740,14.98,59.9,0,1,14
4061,16.48,65.9,4,1,16
198,20.0,100.0,0,4,18
3587,5000.0,12000.0,0,5,22
6428,6000.0,15509.377945804938,4,6,18
5841,5000.0,14900.0,4,6,1
5027,20.0,79.99,0,4,1
4083,11000.0,38000.0,4,5,4
2552,24.13,469.0,4,6,7
4085,45.0,129.99,2,5,15
5324,48.42,189.9,0,6,18
5232,29.9,99.99,0,4,18
322,12000.0,38000.0,4,1,18
5732,29.9,89.0,0,3,21
685,14.87,69.99,0,5,18
5579,13.5,29.0,2,4,3
2542,10000.0,39000.0,0,5,14
5142,15.0,60.0,0,5,21
1572,19.96,49.9,4,5,18
4991,9000.0,22900.0,0,5,14
1179,6300.0,28000.0,0,6,3
6147,24.0,90.0,0,5,21
2127,19.9,79.99,2,5,18
4812,16000.0,75000.0,4,5,18
5898,9500.0,28500.0,0,5,19
2589,24.9,59.99,0,4,21
1660,23.7,79.9,0,1,3
4102,24.9,69.99,4,1,1
6428,18000.0,63000.0,0,1,21
4954,39.9,139.99,4,1,1
97,14400.0,35900.0,0,1,18
340,39.9,89.99,0,4,22
2202,37.7,109.0,4,5,20
322,9000.0,39000.0,4,5,19
3324,3000.0,9000.0,0,5,3
463,10000.0,32000.0,0,4,14
6266,18.04,99.9,0,5,1
2280,22.95,89.99,0,4,21
2127,38000.0,79500.0,4,5,14
3138,7000.0,17000.0,1,5,14
2668,32000.0,1.1,4,4,19
113,9000.0,31000.0,0,4,14
27,6000.0,19000.0,0,5,14
1172,10000.0,32000.0,4,5,22
5378,12000.0,40000.0,4,6,18
4890,22900.0,90000.0,0,1,6
2127,1500.0,5000.0,2,1,1
2127,14.97,49.9,4,5,3
1037,13000.0,39000.0,4,4,0
4707,25.0,129.9,0,3,21
624,9000.0,32000.0,0,4,10
3925,15.0,49.99,0,5,3
4775,5000.0,21000.0,0,1,3
5319,31.97,89.9,0,4,1
1001,35.44,139.0,4,1,6
5861,49.75,99.0,4,6,19
2007,40.0,129.0,4,5,18
935,39.9,89.9,0,1,3
97,27.97,79.9,4,5,3
2127,9600.0,26000.0,4,4,0
5142,12.0,79.99,4,5,19
2127,42000.0,1.26,0,5,19
5887,50.0,240.0,0,6,14
2945,14.23,56.9,4,5,2
4524,31.39,204.49,0,5,5
1518,12.48,49.9,0,4,14
4113,99000.0,2.97,0,5,19
2565,9450.0,56000.0,0,6,18
5319,29.97,79.9,0,5,5
891,3.5,8.0,4,5,3
6086,7200.0,21000.0,3,5,18
6428,26.97,89.9,0,5,1
4452,17.5,189.0,4,4,14
1741,138.0,459.99,0,5,14
4839,157.23,628.9,0,5,14
5688,11000.0,34800.0,0,5,3
4215,10.0,19.9,0,5,14
1310,60.0,199.99,0,5,14
935,17.85,119.0,0,5,12
5027,7000.0,19000.0,0,5,14
1886,39.99,129.99,2,5,15
4085,6300.0,42000.0,4,5,18
6147,32000.0,90000.0,0,5,1
2087,9000.0,34000.0,0,1,21
6428,15.0,29.0,4,4,3
1218,45.0,160.0,4,5,2
5350,1500.0,15509.377945804938,4,1,9
6428,16000.0,48000.0,4,5,19
4627,4800.0,9000.0,4,5,21
322,22.5,89.99,4,5,19
3717,5000.0,33000.0,0,1,1
3229,7.5,96.99,4,5,18
4927,12000.0,34000.0,0,4,14
475,158.0,210.0,0,5,12
340,49.99,139.9,0,5,1
4085,11000.0,38000.0,2,5,3
1477,121.1,345.99,4,5,1
1103,29.7,99.0,0,5,21
285,31.47,89.9,4,5,18
4102,3000.0,12000.0,4,5,3
322,14000.0,55000.0,4,4,16
2280,7000.0,21000.0,4,5,2
3768,11.06,59.0,4,4,18
1328,10.0,39.99,4,6,16
395,11.97,39.9,4,5,20
935,4000.0,9000.0,0,5,19
5350,26.7,89.99,4,5,5
1898,53.7,179.0,0,4,18
4184,28.0,139.0,0,4,19
5643,13000.0,39000.0,4,6,17
4408,18000.0,70000.0,0,5,21
2280,16.9,69.0,4,5,21
2384,14000.0,42000.0,0,5,18
3324,9000.0,27000.0,0,5,12
2280,14.7,49.0,0,4,3
2552,16000.0,56000.0,4,6,12
3657,18000.0,54000.0,0,6,1
5324,52.25,189.0,0,6,22
4085,16500.0,59000.0,2,6,15
5643,17000.0,55000.0,4,6,7
4434,13000.0,39000.0,0,6,5
1905,23.7,79.0,2,6,7
703,70.0,279.99,0,1,20
3048,20.0,59.99,0,5,14
6428,5000.0,12000.0,4,5,22
366,50150.0,1.2,3,5,4
1293,60.0,200.0,4,5,16
979,9000.0,31500.0,4,5,9
3369,14000.0,50000.0,0,3,18
5319,32.35,85.99,0,5,1
5990,14.45,119.0,0,4,3
5782,14000.0,42000.0,4,5,17
5319,11.73,89.99,0,4,14
1803,15.0,59.99,4,5,3
5324,250.0,500.0,0,6,12
1514,85.0,339.0,0,5,14
5027,15.0,49.99,0,1,5
251,39.9,99.99,0,6,1
5861,2500.0,13900.0,0,6,14
1422,65.0,260.0,0,5,16
3597,1.33,8.2,0,5,1
5017,9000.0,30000.0,0,3,12
1876,8000.0,24000.0,0,1,18
5385,57.0,189.99,4,5,3
89,142.0,300.0,0,1,1
3224,13000.0,48000.0,4,5,18
5378,19.9,69.99,4,5,22
3430,84.15,239.0,1,3,18
3957,8000.0,29000.0,0,5,12
3287,39.75,159.0,4,4,19
3324,15.0,49.99,0,5,1
2143,12000.0,43000.0,0,6,18
5874,13.0,34.99,0,5,1
3657,6930.0,29700.0,0,5,1
3704,5000.0,13000.0,0,1,14
322,109.0,199.0,4,5,5
3229,2500.0,8000.0,4,5,12
1103,21.73,86.9,0,4,18
2151,8.67,33.99,2,5,1
322,20.65,59.99,0,6,18
935,9000.0,31500.0,0,6,18
3083,39.9,119.99,0,1,14
5599,22.79,179.9,0,1,14
3324,21.25,100.0,4,5,9
1829,12000.0,52000.0,4,5,18
1001,40.0,162.57,4,4,5
5011,6.81,79.9,4,5,15
4620,42.52,269.99,4,5,12
4100,12000.0,15509.377945804938,0,5,5
4981,120.0,399.99,4,6,3
3433,150.0,300.0,0,5,12
4306,159.9,549.99,0,6,18
4193,12000.0,42000.0,4,5,21
2061,5000.0,17500.0,0,5,21
5834,33600.0,1.12,1,5,18
540,10.0,39.99,1,6,1
2800,23800.0,85000.0,4,4,18
627,14000.0,51000.0,4,5,9
1668,12000.0,36000.0,4,4,18
5878,15.0,59.99,4,5,14
2945,26.48,99.99,0,5,5
2280,7000.0,21000.0,1,4,3
5667,21.96,219.99,0,6,12
2556,22.5,89.99,0,5,1
5546,12.9,39.9,0,4,22
4981,8000.0,28000.0,4,6,20
4168,10000.0,29000.0,4,5,3
6373,18.0,59.99,0,5,14
3842,9000.0,31500.0,2,6,5
2018,20.97,69.9,0,5,18
772,45.99,229.9,1,5,6
2688,8000.0,29800.0,0,4,3
2127,4800.0,12000.0,4,4,18
3594,9000.0,42000.0,4,5,18
1595,29.9,99.9,0,5,12
2648,14.9,39.99,0,5,3
5841,8400.0,24000.0,4,6,1
3265,4800.0,9000.0,4,5,1
97,15.72,69.9,0,4,1
139,14400.0,36000.0,0,5,14
1096,40.9,89.0,4,6,5
935,25.0,59.9,0,5,14
2745,26.7,89.0,4,5,3
2800,47.25,189.0,4,5,18
322,14.52,39.99,4,6,18
5350,14.09,99.99,4,3,12
3430,23.97,79.9,1,4,14
4954,40000.0,1.3,0,5,22
67,30000.0,1.05,0,4,14
589,148.23,592.9,0,5,14
1337,18000.0,55000.0,0,5,18
3817,6000.0,12000.0,0,5,12
4823,1600.0,15509.377945804938,0,5,14
1047,24.98,99.9,4,5,18
683,17.5,49.99,0,4,19
3271,13.0,79.9,0,5,14
6428,29.4,98.0,4,5,21
6121,6000.0,21000.0,0,5,21
1065,169.0,339.0,0,6,5
4622,10.5,34.9,0,5,0
2584,24.98,79.9,0,6,18
2060,5600.0,32000.0,4,5,9
1001,15500.0,49000.0,4,5,1
2127,6000.0,11900.0,0,5,6
5319,179.9,899.9,0,4,12
6428,35.0,150.0,4,5,3
2099,7000.0,35000.0,3,6,18
3376,5000.0,9000.0,0,6,14
1032,7000.0,15509.377945804938,4,5,10
1452,119.0,310.0,0,1,14
2680,39.96,99.9,4,4,19
915,37.5,124.99,0,4,1
5011,11000.0,38000.0,4,5,22
5319,10000.0,42900.0,0,4,3
457,21.44,89.99,4,5,16
463,35000.0,1.1,4,5,18
322,72.48,289.9,4,5,5
3269,39000.0,1.17,0,5,12
3705,14000.0,32000.0,0,4,22
2569,24.0,79.99,4,5,18
6428,27.48,109.9,4,3,12
1481,239.99,700.0,0,4,1
657,38000.0,1.33,0,4,14
727,40.5,90.0,0,4,1
2680,14.99,39.9,4,5,9
378,6000.0,19700.0,0,4,3
3035,15.11,109.9,0,1,18
442,18000.0,54000.0,4,5,10
2802,28000.0,85900.0,4,5,18
170,10000.0,34000.0,4,4,5
5405,14000.0,42990.0,0,6,12
4954,16000.0,42000.0,4,5,2
4715,45.97,83.9,0,1,12
6428,17.93,79.9,4,1,2
3324,9000.0,27000.0,0,5,1
2079,10000.0,31000.0,0,4,18
1973,7000.0,27000.0,4,5,9
3442,92.5,369.99,0,5,21
5324,8000.0,24000.0,0,5,12
3215,14000.0,43000.0,0,5,18
4274,45000.0,1.1,0,4,18
5861,26.7,89.0,0,1,10
6428,35.6,89.0,4,1,16
2064,5000.0,12000.0,4,5,9
4020,12500.0,51000.0,0,6,14
97,5600.0,28000.0,4,5,1
322,144.25,557.0,4,4,14
1001,4000.0,15000.0,2,6,1
1016,47.6,119.0,0,5,14
5283,90.95,359.0,4,5,19
814,8500.0,25500.0,4,5,5
3191,6000.0,19000.0,0,3,14
6248,9000.0,29000.0,0,5,18
5133,9000.0,27000.0,0,4,14
4085,18500.0,15509.377945804938,2,5,19
4355,3600.0,8000.0,0,1,22
5324,2400.0,6000.0,0,5,14
322,22.25,89.0,4,5,18
4085,57.0,189.99,4,4,21
5319,9.5,89.99,0,4,12
5927,22.5,89.99,0,4,14
3545,9500.0,32000.0,0,4,1
1454,102.39,742.06,0,3,3
59,6000.0,21000.0,0,5,19
4469,12000.0,45000.0,4,5,21
3497,10000.0,39000.0,0,1,21
59,5000.0,17000.0,0,4,14
5350,10200.0,42000.0,4,4,16
4085,24.45,200.0,4,5,22
2290,20.0,80.0,4,5,9
5382,25.8,129.0,0,5,14
2257,4800.0,9000.0,2,5,18
397,58.97,179.9,0,5,5
322,6000.0,24000.0,4,5,3
5814,44.98,179.9,4,4,19
5890,5000.0,13000.0,0,1,21
2280,23.67,62.23,4,4,21
891,7000.0,16900.0,0,4,5
5319,400.0,1600.0,0,6,12
793,39000.0,1.2,0,5,14
1037,12.5,49.99,4,5,2
1068,14000.0,39000.0,4,6,5
5158,10000.0,32000.0,4,5,7
6428,18200.0,69000.0,4,6,18
3678,22600.0,43000.0,0,3,0
5301,5000.0,12000.0,0,1,14
4085,5950.0,22000.0,4,4,1
5937,27.9,79.0,0,5,12
617,8.5,29.0,4,6,3
3657,57.5,229.99,4,5,21
1668,19.0,39.99,4,5,1
3074,17.9,129.0,4,4,1
2280,6600.0,16000.0,0,4,1
5861,10000.0,42000.0,0,6,14
6182,20.7,69.0,4,4,3
3842,23.0,69.9,2,6,17
2569,20.97,69.9,4,4,12
3416,9000.0,31500.0,4,4,3
60,1.62,5.0,0,5,3
4381,10000.0,35000.0,0,4,3
2703,19.98,79.9,2,5,21
1328,40.99,89.9,4,5,0
3002,28.27,113.09,0,5,0
5644,3500.0,10000.0,0,6,18
322,8000.0,32000.0,4,4,9
5027,19.07,129.0,0,5,3
1419,29.99,119.9,0,5,16
2984,15.0,39.99,4,5,18
3499,40000.0,1.098,4,5,18
2491,35.0,89.9,4,5,5
2014,19.9,79.9,0,5,1
5405,8000.0,32000.0,0,4,1
2554,26.97,79.9,4,5,14
2927,3200.0,15509.377945804938,0,6,18
59,30.0,119.99,4,4,1
3852,7000.0,23000.0,0,5,5
3768,21.98,79.9,0,4,1
5306,3500.0,10000.0,0,5,21
1899,10000.0,31500.0,0,1,18
1829,9000.0,15509.377945804938,4,5,10
3953,21000.0,42000.0,0,4,18
43,49.9,139.99,2,5,10
2569,21.9,109.9,4,5,18
1756,14400.0,47800.0,0,5,14
5834,11.7,39.9,0,6,21
18,17000.0,79000.0,4,5,18
5027,69.7,158.0,0,4,5
3324,27.0,89.99,4,5,19
3750,5320.0,35000.0,0,5,12
740,16.53,65.9,0,5,0
6514,12500.0,37000.0,0,7,6
3750,17.13,359.9,0,6,22
3416,63.0,159.0,2,4,14
3657,50.0,300.0,0,5,1
4270,14000.0,38000.0,4,5,9
43,12000.0,38000.0,4,5,5
2489,9000.0,27000.0,0,5,12
3324,9000.0,21000.0,4,4,10
1339,15000.0,59000.0,0,5,1
378,7.84,80.0,0,5,3
4085,7.96,75.99,4,5,6
1657,55.0,149.9,4,5,18
2580,14.98,59.9,0,5,22
5324,20.0,50.0,0,4,14
5990,69.75,279.0,0,4,3
625,58800.0,1.47,4,5,10
786,7000.0,11000.0,4,5,18
83,70.0,129.0,0,1,1
3971,11.97,39.9,4,6,5
884,20.0,79.99,1,4,19
2483,19.98,89.9,2,6,18
4085,1500.0,3500.0,4,5,3
2127,14.98,59.9,0,4,21
3852,35.97,119.9,0,4,3
2280,1500.0,5000.0,2,5,18
327,14000.0,41000.0,4,4,18
2554,5000.0,13900.0,0,5,18
322,29.95,179.9,4,5,2
1688,12000.0,43000.0,0,1,14
613,12.99,89.99,0,1,14
4085,32.0,69.99,2,5,18
4999,10000.0,39000.0,0,4,18
3971,14.78,219.99,4,6,19
5937,14000.0,46500.0,0,5,21
3756,22.5,89.99,0,4,5
322,24.0,79.99,4,5,3
2569,10000.0,29000.0,4,1,18
1190,8000.0,26000.0,0,4,1
395,16000.0,59000.0,0,5,19
442,19.99,49.9,4,5,18
5319,40.5,99.0,0,5,14
3735,10000.0,3600.0,0,5,3
2584,11.24,49.9,0,5,22
4085,7000.0,28000.0,2,5,10
5324,7000.0,24500.0,0,4,3
5319,14000.0,60000.0,0,6,12
4377,8500.0,28000.0,4,5,15
2648,12000.0,39000.0,0,5,3
1668,17.9,179.0,4,4,16
3324,3000.0,9990.0,4,5,9
3265,10000.0,32000.0,2,5,18
1593,35.0,89.99,0,5,21
6514,10.77,35.9,0,7,6
2111,12000.0,36000.0,0,3,1
4682,20000.0,15509.377945804938,4,6,19
3430,104.7,349.0,1,5,21
565,4800.0,12000.0,4,1,10
2151,15.98,79.9,4,6,19
5324,29.7,99.0,0,5,3
1339,7000.0,24500.0,0,5,14
979,25200.0,63000.0,4,6,5
2127,8000.0,28000.0,4,4,1
1572,14000.0,39000.0,4,5,15
2569,3.0,99.99,4,6,14
270,4000.0,12000.0,0,4,18
322,17.9,59.9,4,5,16
5409,42.48,149.9,2,5,6
5319,9600.0,20000.0,0,5,12
322,4500.0,12000.0,4,5,18
4419,15.0,39.0,4,4,18
2522,7000.0,24000.0,1,5,6
4085,7000.0,15000.0,4,5,2
321,12000.0,42000.0,4,5,18
5861,9.62,69.9,1,6,14
2405,53.6,134.0,0,4,14
812,60.0,189.99,4,5,15
463,14000.0,60000.0,0,6,1
5519,4000.0,9000.0,2,5,16
2280,3000.0,10000.0,4,5,22
589,35.0,90.0,0,5,14
5319,3600.0,8000.0,0,1,18
5231,6800.0,21000.0,4,5,18
3430,18000.0,59000.0,0,5,19
1328,27.6,129.9,0,5,18
1339,9000.0,27900.0,0,5,5
4944,36.15,89.0,4,5,2
2648,8000.0,28000.0,0,1,3
469,30.31,450.0,0,5,22
2569,19200.0,69000.0,4,6,15
5878,14000.0,65000.0,4,5,16
5841,14.9,49.9,4,6,19
3925,49.9,119.99,0,5,12
43,13000.0,39000.0,4,5,1
5166,23.75,49.9,1,5,18
6428,11000.0,39000.0,4,4,1
4885,65.0,250.0,4,4,2
1044,18400.0,3.6,4,6,12
2364,14.77,149.9,0,1,12
254,6000.0,21000.0,0,3,12
2280,12000.0,34000.0,4,4,2
1328,15.5,35.0,4,5,16
1068,10000.0,31000.0,4,6,1
5688,13.91,59.94,0,4,1
5319,6500.0,15509.377945804938,0,6,14
4085,24.9,69.9,2,4,12
1572,39.9,99.9,4,5,15
6428,11000.0,40000.0,4,5,18
3095,52.48,189.9,0,5,14
59,78.03,459.0,0,5,3
3274,183.99,350.0,4,5,15
3612,65.9,199.0,0,1,14
2945,11000.0,40000.0,4,5,18
2127,45000.0,90000.0,4,5,3
2280,14000.0,59000.0,0,4,5
5319,14000.0,59000.0,0,6,22
2648,40.5,1199.99,0,5,18
13,9500.0,69000.0,4,5,5
3852,9000.0,32000.0,0,5,18
617,2000.0,9900.0,4,6,18
5027,19.9,69.9,1,5,3
6428,12.48,49.9,2,1,18
3768,4000.0,14000.0,2,5,22
5027,8500.0,36000.0,0,5,18
3613,7000.0,29000.0,0,6,1
2742,16.0,59.9,0,5,5
935,4200.0,24000.0,0,5,18
2802,24.98,99.9,4,5,19
635,44.98,179.9,4,6,1
3209,142.4,89.0,4,6,1
2384,20.0,69.9,0,5,1
322,26.97,89.9,4,4,21
4832,10.0,25.0,0,5,14
6428,9000.0,31000.0,0,5,14
6514,10000.0,38000.0,0,7,6
2034,5500.0,16500.0,0,5,14
2359,12000.0,49000.0,0,1,14
225,3000.0,8000.0,0,6,0
5319,25.0,99.99,0,4,3
4085,12000.0,36000.0,4,5,3
2127,21.0,69.99,4,5,3
6428,34.7,99.0,0,5,6
5319,10.9,39.9,0,5,1
3437,2000.0,5000.0,0,1,10
4300,16000.0,48000.0,0,5,14
5319,3500.0,15509.377945804938,0,1,19
1427,10800.0,31000.0,0,5,18
5319,26.4,87.9,0,6,0
3223,16500.0,59000.0,0,4,21
378,24.9,49.9,0,4,12
5579,49000.0,1.045,2,4,22
5051,9.24,85.9,0,4,18
4296,76800.0,2.51,4,6,2
4954,20.31,89.0,0,6,12
1572,19.9,59.99,4,5,22
1044,22.48,89.9,4,4,18
3678,14.99,79.9,1,5,1
2866,6000.0,9000.0,0,4,21
935,43.97,129.9,0,5,18
2880,20.9,69.9,0,5,18
5257,4900.0,29000.0,0,5,21
5319,45.0,179.99,0,4,19
457,32.97,109.9,0,5,19
5378,14000.0,36000.0,0,5,18
2569,19.98,79.9,2,5,5
6358,24.98,99.9,0,1,14
2569,14000.0,79000.0,4,5,18
4815,31.97,89.9,0,6,21
3819,7.76,49.99,4,5,18
322,12.0,39.99,4,5,16
3224,10000.0,29000.0,1,5,19
572,10000.0,40000.0,0,4,18
5319,11.97,39.9,0,4,0
2127,15000.0,59000.0,4,5,18
565,19.9,69.9,4,6,20
396,9.0,39.99,4,6,21
2648,33.0,129.9,0,1,14
2648,9000.0,21000.0,0,5,21
3402,12.25,49.0,4,4,1
2290,12000.0,31000.0,4,5,18
2945,22.5,75.0,2,5,1
5405,9000.0,28000.0,0,4,12
311,67.6,169.0,0,5,14
3059,12000.0,59000.0,4,5,7
1668,69.0,199.99,4,1,1
322,4800.0,21000.0,4,5,9
5376,32000.0,96000.0,0,4,12
4662,39.46,598.0,0,5,22
2648,19.0,39.9,0,5,14
625,35000.0,87000.0,4,4,22
2127,49.9,89.99,0,5,12
1829,8000.0,24000.0,4,5,3
4252,39.9,119.99,2,4,22
395,38000.0,1.32,0,5,14
4085,39.0,129.0,2,5,19
6428,15.0,39.99,0,5,5
812,24.9,89.99,2,5,19
1068,21000.0,73500.0,4,6,19
3735,67.48,249.9,0,1,14
5813,74.7,259.0,0,6,14
653,5500.0,14900.0,0,5,22
4787,42.48,199.9,0,5,5
5020,40.2,88.0,0,1,5
4981,12.5,59.99,4,6,18
463,33000.0,1.155,0,5,14
4823,7.5,29.9,0,5,18
1969,44.33,329.9,0,1,14
2290,15.75,45.0,4,6,9
3793,39000.0,1.05,0,4,1
5536,22.3,173.0,0,5,1
1216,5000.0,15509.377945804938,4,6,17
935,11.86,149.99,0,4,14
505,8000.0,22000.0,0,5,18
43,32.7,109.0,4,5,11
6428,44.26,130.88,0,1,3
3852,45.9,129.9,0,5,14
322,9.63,86.9,4,6,7
5146,30.9,89.9,1,4,20
5492,10200.0,36000.0,0,5,18
2656,11.9,32.9,0,5,14
4419,12000.0,53000.0,2,4,1
5861,44.92,199.99,2,6,22
1462,6.8,89.99,4,4,18
2103,139.3,429.9,4,6,7
4075,29.25,129.99,0,6,14
5878,12000.0,36000.0,4,5,4
457,17.48,69.9,4,5,18
4339,62.48,249.9,0,5,5
6468,18000.0,48000.0,4,5,10
3657,23.7,49.99,0,5,5
3280,9000.0,26000.0,0,4,3
5319,3000.0,8000.0,0,1,14
3360,4.6,59.99,4,5,1
395,9000.0,15509.377945804938,0,5,12
5283,5000.0,19000.0,4,5,2
1172,29.99,69.9,4,4,2
6428,38000.0,1.1,4,6,19
4981,35.7,119.0,4,6,1
2127,2.5,9.0,4,6,18
2648,7700.0,54000.0,0,5,3
3102,7000.0,23000.0,0,6,3
4524,16000.0,42000.0,2,5,19
1307,29.98,149.9,0,4,14
5319,32.9,149.0,0,6,19
2577,30000.0,79000.0,0,5,18
2384,3000.0,8000.0,0,6,1
3288,8000.0,26000.0,0,5,1
5771,30.77,88.29,0,1,14
4214,14.99,49.99,0,6,18
6428,10300.0,31900.0,0,1,3
5878,310.0,980.0,4,5,15
758,137.27,759.99,0,4,12
5011,38.16,109.9,2,5,15
979,12000.0,42000.0,1,4,18
3819,25.9,99.8,2,5,2
6095,4200.0,19000.0,0,5,14
4481,15.0,89.9,0,5,12
5080,37.8,189.0,0,4,0
61,23000.0,69000.0,0,4,6
2483,34000.0,1.08,4,5,18
2819,10000.0,34000.0,4,5,21
2511,19.98,79.9,0,4,14
2945,6000.0,21000.0,4,1,18
3140,137.7,459.0,0,5,14
5319,34.9,79.9,0,4,14
3735,24.98,99.9,0,1,3
6428,28.62,89.99,0,1,18
2303,120.0,300.0,3,5,14
5074,35.97,119.9,0,5,5
3324,4000.0,16000.0,4,5,20
2280,7.31,40.0,2,4,19
1494,40000.0,1.2,0,6,14
5080,12600.0,36000.0,0,5,12
322,67.42,369.0,4,5,16
3657,40.7,99.0,0,5,10
254,6000.0,18900.0,4,5,9
6116,4200.0,12900.0,4,5,18
178,1.49,4.5,0,6,1
4085,13.65,49.9,4,4,18
5283,40.0,99.99,4,5,18
5319,6000.0,18000.0,0,5,1
1328,45.0,99.99,4,5,9
4045,16.2,59.99,0,5,0
5172,6000.0,14000.0,0,6,3
395,65.0,659.99,4,5,16
2843,74.0,159.9,0,4,0
4654,25.0,99.99,4,5,1
2938,24.47,69.9,4,5,9
6428,86.97,289.9,4,4,6
814,7000.0,23000.0,4,4,21
2529,24.34,2810.0,4,5,16
6425,7700.0,32000.0,0,4,19
6428,20.7,69.0,4,5,22
2313,29.99,89.99,4,3,18
3593,15.0,49.99,1,5,6
5281,25.0,69.9,0,5,20
3949,9500.0,22000.0,0,5,3
617,44.75,179.0,4,5,15
5283,20.98,139.9,4,5,18
3702,6000.0,21000.0,2,5,19
5949,7000.0,19000.0,4,5,9
191,10000.0,30000.0,0,4,18
4598,54.9,198.9,0,1,22
1855,10000.0,35000.0,0,4,14
6089,12000.0,39000.0,0,4,14
3074,16000.0,46000.0,4,5,22
